,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,brand
1130,gp:AOqpTOFb42HCHT_RN0KXhD5cIMUtP6g-3kiBwWdiwqg51XbYk1CiKSa0d7hE717_vBxrhKcBvYZbSalwkqNsMw,Juwon Lawal,https://play-lh.googleusercontent.com/a-/AOh14Gg21S_q_yPIDoPkLw0gTgiV3C6CP54Bb7O7c3aHFg,"Hello Barter, Please I just got debitted for a transaction that failed on my dollar card and this needs to be resolved as a matter of urgency. Please reach out to me",1,0,2.3.4,2021-02-24 18:24:06,We regret to note this. Please contact us at hi@flutterwavego.com with your contact details so that we can address your concern.,2021-02-24 18:27:44,com.flutterwave.flybarter
1131,gp:AOqpTOFjc1z2XYqY7OZkFYGhlsioYjTl5D7WYuqGb3ksBzyPRQJJO-p5L5bi8CLd07IdzVzFD4SpKVlYQ4UShQ,DonX Lucio Adonis,https://play-lh.googleusercontent.com/a/AATXAJxDzGvh1rWOJvs4UEooyo65jitRPgcIts4_xMhP=mo,"Currently the best payment system anyone can have. Im very much Happy to have an experience, more power to you guys",5,0,2.3.4,2021-02-24 17:57:43,"We would like to thank you for using our online platform. If you experience any dissatisfaction, please contact our customer care at hi@flutterwavego.com.",2021-02-24 18:23:15,com.flutterwave.flybarter
1132,gp:AOqpTOE1OnrSItwlJTh21YSLEo_0Y9TQBnopB852HhIbV6Q5KVMt8gJNtspCVI-O4YQbuWO7xkEDizW6oeyNfQ,Eze Kingsley,https://play-lh.googleusercontent.com/a-/AOh14GiFkpdrirIVuGjOq8Ig4SNJNtU2xRSYsgDSCeAs,"Hi Barter, this app is really awesome but, people are facing some issues on it . like mine, am having login challenges , unable to login... Barter please solve many of the challenges.",4,8,2.3.4,2021-02-24 16:19:10,"Hi, we are sorry that you're having issues with the app. Can you write to us at hi@flutterwavego.com. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.",2021-02-24 16:55:50,com.flutterwave.flybarter
1133,gp:AOqpTOEOtE-DR80h2GB8JAsDqbwzpbLhnF9K7HAhXH31vUnwc-B4LaG8K6mTll0bzp71k_0C3HVfSCp5HNug2A,Chibado Baba-Ali,https://play-lh.googleusercontent.com/a-/AOh14GjW23j2MfssS1Ob2CKQjOBnNvqzcW0Ch4i-q3E,Seamless. Shame I didn't stumble upon it earlier than I did.,5,0,2.3.4,2021-02-24 13:41:24,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com!
Have a wonderful day!",2021-02-24 14:48:55,com.flutterwave.flybarter
1134,gp:AOqpTOFdOeUPgfCNYK6sygkFQY00X2iI2Efl2C4zLk_MCErtQd4J-sCyWTamkGTcC0UyfkAs0LpLEFE6mzI9EA,Maryam O Ekwunogo,https://play-lh.googleusercontent.com/a/AATXAJwH2zKDWLHLoK1_8okZ8RG-FtuF2Yu39EZVTzsW=mo,Sucks!!! Too many hassles when making simple transactions,1,0,2.3.4,2021-02-24 11:49:36,"Hi,
We would like to chat with you with regards to your experience with us. Can you provide us your customer ID at hi@flutterwavego.com so that we can reach out?",2021-02-24 12:55:18,com.flutterwave.flybarter
1135,gp:AOqpTOHGp3EtwC9APK008osHp0y6JdzhCTwvjTRKCRk97Rz0J2y94l0Sv3MjYXxCiv5SKNtFEAbNUDaUZv8itg,Elochukwu Chukwudiebere,https://play-lh.googleusercontent.com/a/AATXAJzGnYGJ6rJo9Kx1tbr-r6-0zznfh8STFCHyRzU-=mo,very lovely and fast!!! Thumbs up guys,5,0,2.2.18,2021-02-24 11:37:56,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :),2021-02-24 12:56:02,com.flutterwave.flybarter
1136,gp:AOqpTOHweaqVBPSQkuJtVcI6iTm7BnKBg-KoxyR95JGxHRhskyYqdXCbAmSjJeGqYBx7OkrLzd9Idu2gpQZo6w,Oluwadamilola Adeboye,https://play-lh.googleusercontent.com/a-/AOh14GgW293he0WC4Rr643VLvvgtP_JS6K7qNFw7H1ev3w,barter is lovely!,5,0,2.3.4,2021-02-24 10:43:29,"Thanks for your love. If you have any questions, please contact us at hi@flutterwavego.com.",2021-02-24 12:55:27,com.flutterwave.flybarter
1137,gp:AOqpTOEzqWBJJhbTOZNVuEiaZmkc6iQ29n5PvlWg7kxx5bQmAPrcUmaIvtmY0qY5qt-MmNeORqr6pZhPP-ILoA,Isaiah Odigwe,https://play-lh.googleusercontent.com/a-/AOh14Gg5rIEVMVDQVoSmwGwwIh5VrGS6C0ohMXbQSdAWjw,Excellent but more billers are needed not just telecoms and cable subscriptions,5,0,2.3.4,2021-02-24 10:04:42,"Thank you for providing your valuable feedback. Please reach out to us at hi@flutterwavego.com, if you have other suggestions.",2021-02-24 10:46:44,com.flutterwave.flybarter
1138,gp:AOqpTOGyh65Qgy1jRcfdCAsOVm9fE_LE8Dcn6S4j3kOvTrgJVFdG-eBJeqk1c7dtSYtbzD6tA3aF_AihKMfdHg,Ernest Owolabi,https://play-lh.googleusercontent.com/a-/AOh14GheqQN_fLV_mhQ2ZdlPQCxCrhctsFBoK-05hYMYRw,Really easy to use and convenient.,5,0,2.3.4,2021-02-24 08:02:50,"Hi, thank you very much for your feedback.",2021-02-23 16:31:59,com.flutterwave.flybarter
1139,gp:AOqpTOE9Lac9IURxrzvuriwjmU7A5gSvga2IHuiJdMVhXvkKY_OMt2J4U4hDIngYzeSE3k298z9MVELHMpdCrg,Chukwudi Jesse,https://play-lh.googleusercontent.com/a-/AOh14GijX_5Ojo5wTDXIQELStdK-N3Qzf9NOykxxPqyeQQ,"I can't make transactions, it demands for otp, even it finally sends and i input it, it tells me ""invalid otp""",1,0,2.3.4,2021-02-24 07:29:15,"Hi, can you please send us your account details along with the screenshot of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.",2021-03-02 12:52:54,com.flutterwave.flybarter
1140,gp:AOqpTOEaYZJsNzib9CmGZMadrXu_iXbNTefGt-C3wVXTl_hTzADnfEt6ABk19wAmzCNBsW0uEH8MX4Ut8ufJWw,Offfical Moo Gee,https://play-lh.googleusercontent.com/a-/AOh14Gjm10mEcE2tPWoN7Pf8_Y2Gmx3WTGI1RAjscfGhmQ,just love it,5,0,2.3.4,2021-02-24 02:32:09,"Thanks for your love. If you have any questions, please contact us at hi@flutterwavego.com.",2021-02-24 10:47:26,com.flutterwave.flybarter
1141,gp:AOqpTOEsif8PQtT0uyJIaee0zCcRnKsEwlSz0H-BZ5m7jt4FLTCOev-ZtPAL9ZgpENTEpbmn84ARb7u2ygnj-w,Tanka Romanus,https://play-lh.googleusercontent.com/a-/AOh14Gi8xNQnfD4uS27uVLrb8RD1TdHKsi_fhE3ftDKTcA,I can't transfer money to my bank or momo account what is happening??,1,0,2.3.4,2021-02-23 23:39:03,"Hi, please email us a screenshot of the error you are facing along with your mobile number at hi@flutterwavego.com so we can look into this for you. We apologise for any inconvenience.",2021-02-24 10:47:40,com.flutterwave.flybarter
1142,gp:AOqpTOHowvnvmlWC23VwvFFaJsEmPRgpW9aOljCc9I-uy_r-MK3-w5uwdrn2L1pfFhBimJ9XReuLx0x_rxjSMg,aboo bala,https://play-lh.googleusercontent.com/a-/AOh14Gi_dal70kHcYXH4hW6cpZk0BCmh95S6Lzz0UqaZGA,This is really good tech. Thanks for making payment and other transactions a piece of cake.,5,0,2.3.4,2021-02-23 20:45:30,Thank you for your encouraging words.,2021-02-23 23:23:17,com.flutterwave.flybarter
1143,gp:AOqpTOFGPQlx3lO5Vk0uiKLHLAuhC6adx3YQPFTA1CNb6nnxDNisTTQwhxNrVDhGp1xZs0lRhjYmXBBqmaQDDw,Balogun Wahab,https://play-lh.googleusercontent.com/a-/AOh14Gh4IPwJHg1SBhrYe7LRG43tB8fJqxig6vuPXKo1Gw,your charges are becoming unbearable and your virtual cards aren't working for FB ads no more,1,0,2.3.4,2021-02-23 20:38:52,"Hello, our card works perfectly on this platform. Please write to us at hi@flutterwavego.com for further assistance.",2021-02-23 23:25:39,com.flutterwave.flybarter
1144,gp:AOqpTOFUX0sd3CV_bk67dErGXS9wNToIigT4zhcKX35R7CyHAHtrYAnwkGzeLrGgJ0gB2fQTUur7-pw_5WWxBA,Pretty J,https://play-lh.googleusercontent.com/a-/AOh14GjlYTJJhYRG8Kz7-8ZWCjMX8BSDdM1KgknYHRwctg,"Making my life beautiful and easy. I am so glad I was introduced to this platform. But your exchange rate is so high, please review it. Thanks",5,1,2.3.4,2021-02-23 17:55:34,"Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2021-02-23 16:31:21,com.flutterwave.flybarter
1145,gp:AOqpTOGNB4BjfTf28figYoya8vaCaKep4bcc3jnIXWPg-04pPWFjrfSCQtXnEsmsB8gLYxf3BjAQkOwZ4lfkpQ,Johnpaul Nwajindu,https://play-lh.googleusercontent.com/a/AATXAJzQdaUcs3cwpUYsj3cJ9wmUjQc4tZyImPlO0xDN=mo,great app. I am enjoying your service,5,0,,2021-02-23 17:06:09,"Hi, thank you very much for your feedback.",2021-02-23 23:25:58,com.flutterwave.flybarter
1146,gp:AOqpTOGhVEeHB6hw3FvnZDfw2RwBFvYjowtIblVtTECmdGrnPKqgJmzV3f-olDDqRFHtZBkZqJVBtPEBGm_OMw,Morgan Angelo,https://play-lh.googleusercontent.com/a/AATXAJy2yj8ZF1XfJZKURPytfpqf3PrTyUmzeCmcAO9j=mo,it going well,5,0,2.3.4,2021-02-23 16:55:35,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :),2021-02-23 23:26:05,com.flutterwave.flybarter
1147,gp:AOqpTOExf-O2nRWMtb-o2PhLMrVM-wA0B2HQXcbAYfXofulEEMFbfwfTRikxcbs3S4yQJKx5YJnm8MNl8W57eg,Aghem Christain,https://play-lh.googleusercontent.com/a/AATXAJzgRsz5pdrERkOgVYuDF10cb8b1iNXLjh4vFOTZ=mo,nice app,5,0,2.3.4,2021-02-23 10:40:01,Thank you very much. Keep using our app :),2021-02-23 16:31:24,com.flutterwave.flybarter
1148,gp:AOqpTOFW7Lx42BbcPVuh0GaFJY36_U6KFmOvfuvgEHNUkl6qcMHKxOxrp45fkeO9QdSbAHpUdWu-fxcM8OAIDA,M-Ion M,https://play-lh.googleusercontent.com/a-/AOh14Gj-Q5xaoXHPuV5xYjaQySOCPKcSxGctxOTGp7SG,"I just love the ease of transfer, no hassles, no stress; and above all, no bank charges 😁😁",5,0,2.3.4,2021-02-23 08:22:55,"We would like to thank you for using our online shopping platform. If you experience any dissatisfaction, please contact our customer care at hi@flutterwavego.com.",2021-02-23 16:31:36,com.flutterwave.flybarter
1149,gp:AOqpTOHy5kNzRaFcHx8XmYYUznP_sm2w7eo4Ut9kYIah0RPCxleQzwqm0g7HYRq32tetL3SOABFo-ZMeE3DoqQ,Emmanuel Okonta,https://play-lh.googleusercontent.com/a-/AOh14GgfE13aLesoRCjGApg-N3CZr6X4dnsU6iu1CTw6lg,You're doing an awesome job. But I want to ask if it's possible for someone in Cameroon to SEND me money in Nigeria using his mobile money account.,5,0,2.3.3,2021-02-23 01:54:39,"Thank you for providing your valuable feedback. Please reach out to us at hi@flutterwavego.com, if you have other suggestions.",2021-02-23 16:31:43,com.flutterwave.flybarter
1150,gp:AOqpTOFl5Z_JddbjUBf5xdAeoAm4fP1uICofRw5dbVFyqEulNr5PB7caFBDP7xFb-LUuAfucevtvL6iGHTVgEg,Mouse,https://play-lh.googleusercontent.com/a-/AOh14GjTpXRoDI1yp9SvO1Sb9wZ2vvNh09Q9X61TfetRbg,I don't have an account number all I see is ####### I don't understand how that is supposed to be my account number,2,0,2.3.4,2021-02-23 01:33:46,"Hi,
Please contact us at hi@flutterwavego.com to have your issue resolved.",2021-02-23 16:31:53,com.flutterwave.flybarter
1151,gp:AOqpTOGMeR9lPuyv2WyG22ITf9F9yM9clS79PxDWT3pnyiM5N9wpykcCSXtS7TYprEPR87zb9_UBwPOlK01fIQ,sheriff olayemi,https://play-lh.googleusercontent.com/a/AATXAJyPDmoH5Xq5KMIFx9ygaQfjKjpmiRnj1NQpe88=mo,Fantastic,5,0,2.3.3,2021-02-22 21:31:31,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :),2021-02-23 16:32:05,com.flutterwave.flybarter
1152,gp:AOqpTOG0KB0S2fJ1EaItiohrEW0Pts2vUSDPRiLw_ZzowadeZ-dU74QgvQZml53C5M2O7E0IQ0otA_XlQqudRA,Amarachi Agatha,https://play-lh.googleusercontent.com/a/AATXAJyc2-PJWqPheqj6463MMXScwbhEl94jBpoELlB1=mo,"It's an amazing app.Super easy to operate,works very fast and it shows all your transactions",5,0,2.3.4,2021-02-22 18:27:28,Thank you for your encouraging words.,2021-02-22 19:43:39,com.flutterwave.flybarter
1153,gp:AOqpTOFrPHqRyaLOTQzcMfL4AbAQWtt9OtHWVLRLqU94YKdS6vo4FlEXV55WUVlYtMwmuHdj2MK1mqruisD_pA,Odoginyon tayo,https://play-lh.googleusercontent.com/a/AATXAJwxn2pNV15cW7eHBmnXMt3m5aUxIfI76Z7XhUML=mo,Very good,5,0,2.3.4,2021-02-22 18:19:57,Thanks a lot for your rating and safe rides :),2021-02-22 19:43:46,com.flutterwave.flybarter
1154,gp:AOqpTOE5redBDRuv58f8yN7885axER0T0x0dD3KfnTegXBy-glvEHFeM69USOGbpumbaX3s5QCm8-J1aGDDKjw,eric moses,https://play-lh.googleusercontent.com/a-/AOh14GgCFf3qgm6HyM7yexAqaObxbvf_CPdI9QTkpLhgXA,"I just download this app, I want to make. Suggestion, please can you guys make way where by you can transfer money to your bitcoin wallet if you don't want to send it to your bank account. Then I can rate 5 ✳️ star... Smiles 😊",2,0,2.3.4,2021-02-22 13:29:37,"Hi, please note that we do not support cryptocurrency at the moment.",2021-02-22 19:42:34,com.flutterwave.flybarter
1155,gp:AOqpTOGhByFr8yGfAWVGyh8EHuOPIWb8aVfQ_QLP0z76T_I9nVMad0pTJjvDX8QLlWmLT3kfAuue4ELv-L1OVg,oluwakemi Ikhalea,https://play-lh.googleusercontent.com/a/AATXAJzaYMm0Baai6SKgDsM6nDOekwhy9E87G4H3gU2a=mo,"This is a great app i believe but ,Im unable to fund my account through bank transfer, as wema bank is not showing as the bank name. Pls what can i do",3,0,2.3.4,2021-02-22 11:04:05,"Hi User, please contact us at hi@flutterwavego.com so we can further assist you.",2021-02-22 17:30:42,com.flutterwave.flybarter
1156,gp:AOqpTOEDZ2xy3SYfEtE4t1xZTB6oeiloHRcryZtIFrNthS2SMPyS3fVx9cocqO-fViaMW55bP55T1aVmiY_QgA,Cowan Patricia,https://play-lh.googleusercontent.com/a/AATXAJxrB_oq9z-hApVCJ_zOGS3aqXmczWejWXVAA1Gp=mo,very fast and easy to work with,5,0,2.3.4,2021-02-22 10:20:14,"Hi, thank you very much for your feedback.",2021-02-22 17:30:47,com.flutterwave.flybarter
1157,gp:AOqpTOHTBxC_drdGSSeb9e8OzvM19twtju5jDqZenrDmqwJflmaOWxuKyZMqDhzXEJYGk77iDVH2fDVd2vwftw,George CODM,https://play-lh.googleusercontent.com/a-/AOh14Gjir-YfwJcWs2z1rz7s-nF0fxis0OIGLFQ6oliaJw,it's the best so far,5,0,2.3.4,2021-02-22 08:09:13,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com!
Have a wonderful day!",2021-02-22 17:30:54,com.flutterwave.flybarter
1158,gp:AOqpTOHjrGRgjdqeYfTVR24n15zk51NxnFkxUpg9PWd6QF4xKpCFs8OWNqsuKj2JCNIb6WfpBXRUHxtB5EJPCQ,Mr. Z4hyd,https://play-lh.googleusercontent.com/a-/AOh14GgOYqjx3ckNQTCvEGl5btprXgRHHHcRc1rexW_JMQ,Cool!,5,0,2.3.4,2021-02-22 08:07:27,Glad you like it! :),2021-02-22 17:31:00,com.flutterwave.flybarter
1159,gp:AOqpTOHKKeSu4mWlmgUuU7DBkRagpBvNTKDqIOs9q9s4o9_zTT8uSF86xNhmFGsoo3TFv6T7_6BdhLBA40-I8g,Droidvilla Tech,https://play-lh.googleusercontent.com/a-/AOh14GiGyPQbsI9tdDPif06ejo5dhOHew3a7PcfnTo0RoQ,"Wondering why this app should get a 1 star or bad review despite all amazing features, swift local transactions, dollar account creation, payment of bills and lots more... Impressed with Barter by Flutterwave... Giving a 5 star 🌟",5,0,2.3.4,2021-02-22 04:49:59,"Hi, thank you very much for your feedback.",2021-02-22 17:31:12,com.flutterwave.flybarter
1160,gp:AOqpTOFF8kFnEu0vKUGZtP8oO2JGSnI0wiNtNFpaE8LInCtwPKJToa7wOBzyMu2zjR7IoDZWJCDg5MsTGBpa_Q,Hot Stuffs,https://play-lh.googleusercontent.com/a/AATXAJySWmYAs65uQ0QScpqKTDpZmTCy8IpVZgKy-yxJ=mo,Best,5,0,2.2.6,2021-02-22 02:27:45,"Hi, thanks for your support all along. We will keep working to provide a good user experience.
You can follow us on Facebook and Twitter to get the latest information.",2021-02-22 17:31:07,com.flutterwave.flybarter
1161,gp:AOqpTOEtS64FvQ8Sb7kt6jAgaMTG1YTg567QtjMcg_H4i3lJXEH7jyk28YnhQoeew9gYsJXTBeUS-5s4qhi2jQ,Osita Njoku,https://play-lh.googleusercontent.com/a-/AOh14Gg50_dUKqIL0ZgpC2J3rdrTC9Aw7Fm4-FYI_v7o,they make deductions from accounts without notifications. that's very wrong. one should be notified of deductions before they are made. $13 no be small money o,1,0,2.3.4,2021-02-21 22:18:40,This doesn't seem right. We want to take a closer look at this for you. Please send a note to hi@flutterwavego.com so we can connect.,2021-02-21 22:28:48,com.flutterwave.flybarter
1162,gp:AOqpTOEIL3Azin50Muxybyh6wtubAJc3Bn1i-LE-rtrVtYtV9f5u3sjksk8UGBs5_PujYHPIHZ8jyPxUfihxiQ,Emeka George,https://play-lh.googleusercontent.com/a-/AOh14GjAeaHRmJBEnxknGhGw2mSQecoywnV5W7ekezlX,slow but ok,3,0,2.3.4,2021-02-21 19:12:26,"We thank you for your interest in our app & the inconvenience is deeply regretted. Could you try to clear data as well as cache and restart your Android device. For better assistance, please share the difficulties you are facing with hi@flutterwavego.com.",2021-02-21 21:44:42,com.flutterwave.flybarter
1163,gp:AOqpTOHUvygtv5H9oLIqnIxUPkyR_GVJ_iI3uIJaIr_E91NB9FPYGtkSuVCJBwJy6uXwtb4xqO2TMfXz6kCGPw,Friccion,https://play-lh.googleusercontent.com/a-/AOh14GhfIc8Kjo00sgmF7YDl5UzG4z89XKJ24ZZ_L_YexQ,Smoothest payment app ever,5,0,2.3.4,2021-02-21 17:06:09,Thank you very much. Keep using our app :),2021-02-21 18:13:33,com.flutterwave.flybarter
1164,gp:AOqpTOH6LC0lwQbUZE3RU6x8cfe667BfqvwT9yMfH1Aqx5yDAZsJBDQvxO7oiL6j_DSFxawa4n6IL5TVWiwmBA,Ugo Ogba,https://play-lh.googleusercontent.com/a/AATXAJxISIgSsgVbHKgSvzoz64_CuIFVH7sDEtVhOTRy=mo,cool virtual card,5,1,2.3.4,2021-02-21 15:47:02,"Thank you so much for your encouraging star ratings!
",2021-02-21 18:13:23,com.flutterwave.flybarter
1165,gp:AOqpTOGQpmwCQUqFacYJrQHs6yucu5-z8x8ISSC0aC7F9XTNkpI-BfMXDjZ2DSq7G-2Awnaw0c9VxbL5VsFX2A,Anyanechi Chukwuemeka,https://play-lh.googleusercontent.com/a/AATXAJyJEIpO3axrwF5X7Q9k-wGGtvRbic8a_SGUnjzN=mo,Got my barter account blocked after making a deposit,1,0,2.3.4,2021-02-21 09:42:28,"Hi, we'd love to help you. Please write to hi@flutterwavego.com and our team will help resolve your issue quickly.",2021-02-21 18:12:58,com.flutterwave.flybarter
1166,gp:AOqpTOEniE-fbCHAcfRBqtNFd8Ycl0xYiEbE29FZwQDK8hnxDUZtGhJBQy4GnZyd3_ENX4zYqO7XLh1HLNB69g,Oseni Adekunle,https://play-lh.googleusercontent.com/a-/AOh14GiKqt7YbD9IOmPEvKvKjPc6eVCRfaBLSojIVq9I,excellent,4,0,2.3.4,2021-02-21 07:19:40,"Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2021-02-21 18:12:45,com.flutterwave.flybarter
1167,gp:AOqpTOE8tkDIrGYyQL81jZGScw3BqNW3yMFAbw5OwmxBe3uTQPYhBhJQzYqSYcXjVtAQUooaywa6AKZbEpNyfg,Victor Gitu,https://play-lh.googleusercontent.com/a-/AOh14GhkQyQG-QkrM13bBABbHvqPoCbWEjq9L02vA9KAeQ,Excellent,5,0,2.2.1,2021-02-21 03:58:08,"Thank you for your review. Enjoy reading & keep supporting us :)
If you have any feedback or suggestion, you could write to us at hi@flutterwavego.com. We would love to hear from you!",2021-02-21 18:12:37,com.flutterwave.flybarter
1168,gp:AOqpTOHGt3DLyrwYzu3EQPrMXjrIit-75m0ltTC4cl6v7DALaBLIbU0S3h_HJClgvNmBaDKF-Mm2c1RJfQXlgw,EJECE TRAVELS,https://play-lh.googleusercontent.com/a-/AOh14Gj9qNPWARwZ-2k_1yFvDtzI0O5tD-kQ0yftYAOp,Great app,5,0,2.3.4,2021-02-20 21:33:45,"We're always working hard to improve the app. Thanks for your download and feedback.
",2021-02-20 22:08:25,com.flutterwave.flybarter
1169,gp:AOqpTOHfnmhpPgpCv0SArOPOT2bVdoKW5kOEegcQWgPzaWXT_aAiWt62pBYk9wJBwIO03ZVH_giyW85IBQgQxw,Chinyeaka ursula Ejike,https://play-lh.googleusercontent.com/a-/AOh14GgbOF7YGOamMjF9LxaZHGoz5cYlxAP8fEeK3ryR,Awesome app so far,5,0,2.3.4,2021-02-20 20:43:21,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com!
Have a wonderful day!",2021-02-20 22:08:18,com.flutterwave.flybarter
1170,gp:AOqpTOGWOSdLhj-uFGzGNwMzdcGX_wcpKz5k5fOeXPS62DVmlNIeUqRcJwaBhlP_SLv4J1nmc2NgUztairsQqQ,Sunny Jeoffrey,https://play-lh.googleusercontent.com/a/AATXAJzztYmYj4di0V_CTjgTZF0XqGKnSO4snwsimBY5=mo,fast,3,0,2.3.4,2021-02-20 19:38:13,"Hi, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at hi@flutterwavego.com.",2021-02-20 22:08:11,com.flutterwave.flybarter
1171,gp:AOqpTOECUmA2xAdYOPsva6t1Q0mVyBATOmvEGugzPsouaFTcFqP5IFHZ0g5wVmThj3EjTbpDrbQvWar1Oth-0w,Aisha Hawkins,https://play-lh.googleusercontent.com/a-/AOh14GiUvLVtpMNDOy_rGBlC2c0kXaq3IEuMZUIHAAC0Rw,Wonderful experience,5,0,2.3.4,2021-02-20 18:36:21,"Thank you for your review. Enjoy & keep supporting us :)
If you have any feedback or suggestion, you could write to us at hi@flutterwavego.com. We would love to hear from you!",2021-02-20 19:33:05,com.flutterwave.flybarter
1172,gp:AOqpTOF5gqWSQp5_vU5HQW9xfLaGaI1pYQDCu3zuDv36NZc17DXXcaTBpm5BLvyctYguS0RN_PlB0-SGS3JVxg,olusegun owolabi,https://play-lh.googleusercontent.com/a-/AOh14GhlCtsUdrQuPwbklcuLV_5WLJy6gHlD1yEj3W9X,Ok,3,0,2.3.4,2021-02-20 17:07:42,We appreciate the feedback! Please let us know how we can earn your 5 star rating!,2021-02-20 19:32:51,com.flutterwave.flybarter
1173,gp:AOqpTOFNNOxioWFfkBOTjv-b01xqIX6nL9emGpBdTyi4iXbrr-8UA2FUzvoHpZrp5iuLnPhRp8ixQgy-gcIDxg,Ifeanyichukwu Okenwa,https://play-lh.googleusercontent.com/a-/AOh14Gh1QgtjYPBt5Mm23z072Tk06wdWkyHwhGxhPifjRg,Defines the word seamless.,5,0,2.3.1,2021-02-20 16:22:36,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hi@flutterwavego.com!
Have a wonderful day!",2021-02-20 19:32:35,com.flutterwave.flybarter
1174,gp:AOqpTOESrTaswHvcfEveBYNlQhCJTg18Pg454zdg3Z1icufVloWMjFvDrieoRL6bxiKu_tKS8oYl6KoEmO71zw,jerome godgift,https://play-lh.googleusercontent.com/a-/AOh14GjgTdeYIAOR56S-x43qeMU8WwTq4GVzo5iwkp4AyQ,Nice app,5,0,2.3.4,2021-02-20 13:17:22,"Hi, thanks for your support all along. We will keep working to provide a good user experience.
You can follow us on Facebook and Twitter to get the latest information.",2021-02-20 19:32:26,com.flutterwave.flybarter
1175,gp:AOqpTOHvtQbtgsRS20T1FgJs6s-rXMStwE1bYJmH_5iu4ODsOfk9ZuaCrrcQkXBlu_zA2irutRigVZOMYXvrmQ,Smart Trader,https://play-lh.googleusercontent.com/a-/AOh14GjBvMfvUfwC7JjZch60ndX1hbEMeo3XRcBx-Xo3,Very convenient for making payment...,5,0,2.3.4,2021-02-20 12:31:33,"We would like to thank you for using our online platform. If you experience any dissatisfaction, please contact our customer care at hi@flutterwavego.com.",2021-02-20 12:47:55,com.flutterwave.flybarter
1176,gp:AOqpTOG8FZGWQ2IKjOoJFuqYz4m80YOJ2ADZ3ZtZ3x26QM51iMA9HfJ_QnGJv1n86AXOlubGvZvLhVrVeCagjA,Edougwu Pleasant,https://play-lh.googleusercontent.com/a/AATXAJwGvOqbLtMKecBo0T7LCyHsk2kO7RJWB9_XVBHA=mo,very good,4,0,2.3.4,2021-02-20 11:36:27,"Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2021-02-20 12:47:46,com.flutterwave.flybarter
1177,gp:AOqpTOGMHB4OBR22zdz6CTk-yi06ZbslkyTUorlI5Xv12soz-q5mEzO8_iLktQktTovmjFfC-BTsaWs7PxSXEA,Rabiu adamu Saddiq,https://play-lh.googleusercontent.com/a/AATXAJz0epJEgymWPfrtutEENYP-n8EburJJyz54_2mM=mo,like 👍 it very good in term of using,3,0,2.3.4,2021-02-20 06:55:14,"Hi, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at hi@flutterwavego.com.",2021-02-20 08:56:50,com.flutterwave.flybarter
1178,gp:AOqpTOEI8Pxb-pDYWkwFo1ZWRNZ-EneBD07Fsgkg8Drej6Ujfraz5oL4fAMcEjsMqI5SVh6bqFMNFvV4gVKPgA,Spydr,https://play-lh.googleusercontent.com/a-/AOh14GiXI38_789Tv3OfJbhHqIN3jHtBCX_OY678RdXACYM,"The app keeps returning a mobile number mismatch with my bank. Same number I use, hecked and double checked the number, still not working. Please attend.",3,6,2.3.4,2021-02-20 03:06:09,"Hi, can you please send us your account details along with the screenshot of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.",2021-02-20 08:57:15,com.flutterwave.flybarter
1179,gp:AOqpTOHNhzTp8bcou1z1q4--Lk1MR2GIRsUqY8YRRVVbbtctDK6JKgP0v3lB1ActtoqvCX3XijIr4KEMo1OUkQ,Muhammad Kabir Maaji,https://play-lh.googleusercontent.com/a-/AOh14GiQXUjVcxaer4vbber0voPKVbiq7_sUoXfQHm-J,Coded,4,0,2.3.4,2021-02-20 02:44:56,"Dear User, thanks for your support. If you like us, please encourage us with 5★ : )
",2021-02-20 08:57:22,com.flutterwave.flybarter
