,isEdited,title,date,userName,review,rating,developerResponse,brand,index,id,body,modified
121,False,Doesn’t work,2021-03-02 12:41:08,minchy_k,"I downloaded the barter app, signed up and tried to use the features but nothing works, I click on cards, it just keeps loading till forever, and I regret using my data to download such a failing app, it really dissapointed my expectations.. You should fix this !",1,"{'id': 21440370, 'body': 'Hello, Thank you for sharing this, we are deeply sorry for the inconvenience this must have caused you, do you mind sharing your phone type with us via hi@flutterwavego.com? we will appreciate this greatly.', 'modified': '2021-03-04T07:16:27Z'}",flutterwave,110,,,
122,False,Unsuccessful,2019-06-14 14:21:30,your MF mother,Can not complete activation of this potentially useful application. There is no way to connect real money to this. Every attempt leads to a dead end. There is NO support from the company. They are completely unreachable. Phone number does not work. No one answering my emails. If I had to pay for this I’d be looking for blood.,1,,flutterwave,111,,,
123,False,Ridiculous,2019-06-09 19:18:52,SamuelJames94,It’s ridiculous that I can’t verify my identity because this app lacks basic geography knowledge. California is in the United States. There’s no reason that it should be telling me that my license doesn’t match the country I set. Fix this immediately. I’m never using this app again because it’s crap,1,,flutterwave,112,,,
124,False,Downgrade,2019-04-24 15:10:45,Jarvis_Official,Before you downgraded instead of upgrade i was able to fund my wallet using my GTB mobile app (Visa QR). But after your downgrade i can’t use it to fund my wallet anymore. Every time i tried it shows error message.  Fix this error and i will rate you better but right now you deserve ZERO star.,1,"{'id': 8474877, 'body': 'Hi Jarvis, we would like to assist you further and provide you with an excellent experience, kindly share with us your contact information or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you. We look forward to speaking with you and giving you a better experience.', 'modified': '2019-05-02T09:53:32Z'}",flutterwave,113,,,
125,False,Can’t get the app to do anything,2021-01-29 11:00:39,Gaius the merciful,"Cannot add cards, cannot verify BVN ( cannot fetch BVN data) and when you select transfer into the account it just gives you ####### as the account number. Weird!!! Will amend rating as I test this app",2,"{'id': 20751746, 'body': ""Hi, we are sorry that you're having issues with the app. Can you write to us at hi@flutterwavego.com. Please include a description of the issue you are facing, your IOS version, and your app version. We will investigate immediately & solve the issue."", 'modified': '2021-01-30T21:59:31Z'}",flutterwave,114,,,
126,False,The add cash button not working,2021-02-18 16:22:04,Kingakan,I’ve selected the bank transfer method and it doesn’t come up with anything,3,"{'id': 21181259, 'body': 'Hi, can you please send us your account details along with the screenshot of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.\n', 'modified': '2021-02-20T11:50:12Z'}",flutterwave,115,,,
127,False,Is this a scam app ?,2019-03-19 09:09:39,holahola111,"The online website doesn’t work, I added money via the app and I was charged yet it’s not reflecting on my account even after 3 days. Is this some sort of scam ? The links in the mobile app don’t work, too clumsy. Pleas stay away from it",1,"{'id': 8475008, 'body': 'Hello Holahola111, thank you for your feedback, we would love to interact with you and investigate this issue further, in order for us to do this kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com.', 'modified': '2019-05-02T10:02:02Z'}",flutterwave,116,,,
128,False,Is this some kind of scam?,2021-08-22 03:06:21,Minh Luong 0309,"I tried to withdraw my money to bank account 3 times. The support emails are full of promises but nothing ever happened. I can't withdraw money, can't send money, can't use the virtual card to do shopping, connect to PayPal, ... So tell me if this is a scam or not?",1,"{'id': 24671745, 'body': 'Hi, we apologize for the difficulties you are experiencing. Please send us your ticket id so we can look into the issue, this will be handled with utmost priority.', 'modified': '2021-08-23T15:57:58Z'}",flutterwave,117,,,
129,False,Need my money,2021-04-03 21:30:40,Huncho4reva,"I fund my barter account with my Debit card and it wasn’t successful but the money was removed from my bank debit card and yet to be credited to my barter account
I sent you guys message on both Facebook and Twitter no reply yet",2,"{'id': 22852245, 'body': 'Hello, we are deeply sorry for the trouble, could you please confirm that everything is fine now, if no, please send us a message via (hi@flutterwavego.com) for further review. Thank you.', 'modified': '2021-05-17T12:41:57Z'}",flutterwave,118,,,
130,False,Fix bugs,2021-08-27 20:43:11,irakrad,We the people in Ghana can not deposit money or add money to our account it keep repeating error,3,"{'id': 25035406, 'body': ""Hi, we are sorry that you're having issues with the app. Please contact us at hi@flutterwavego.com so that we can address your concern.\n"", 'modified': '2021-09-11T04:23:56Z'}",flutterwave,119,,,
131,False,One of the worst apps ever !,2019-04-17 07:28:25,Fez111,"The app doesn’t work properly...it almost sounds like a scam... i asked my friend in law enforcement... not a scam just poor design ... he said he will look into it

Will never use this app and I have over 50 apps on my company’s devices... This one was by far the worst",1,"{'id': 8474941, 'body': 'Hello Fez111, we appreciate your feedback and we would love to give you and your company the credible experience our application offers, in order for us to do this kindly share with us your contact information or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.', 'modified': '2019-05-02T09:57:58Z'}",flutterwave,120,,,
132,False,Can’t get past verification,2019-06-10 04:44:21,queenrp75,"I have been trying to verify my account for 2 days with my license and it says uploading documents and it never verifies. I tried once with my passport card and it didn’t evens scan the pass card, very disappointing",1,,flutterwave,121,,,
133,False,Update,2021-05-04 16:05:09,knifves,I can’t access my account.,5,"{'id': 22852333, 'body': 'Hello,\n\nThank you for sharing, could you please share the error message received to enable us further advice?', 'modified': '2021-05-17T12:45:25Z'}",flutterwave,122,,,
134,False,iTunes / Apple Music,2019-01-22 09:00:40,Idoranni,"Get Barter is my Apple Music buddy. When all other payment methods fail, Get Barter to the rescue! Love it!",5,,flutterwave,123,,,
135,False,App does not allow you register,2020-12-17 15:48:57,omobaade,Thinking this is a Nigerian App. Everything in that country doesn’t work. Just to register and get OTP is a big deal. Messages does not come even after tapping continually for five times. Deleting App right away,1,"{'id': 19883376, 'body': 'Hi, please email us a screenshot of the error you are facing along with your mobile number at hi@flutterwavego.com so we can look into this for you. We apologise for any inconvenience.\n', 'modified': '2020-12-20T23:10:00Z'}",flutterwave,124,,,
136,True,WITHDRAWAL FEES!!!,2020-03-04 23:28:50,ChristiaJ510,"I used this app temporarily to provide myself with a virtual card

I deposited $100 to start, and then decided I no longer needed my money in the app. 

Come to find out, there’s a $200 transaction fee to send my $100 back to the original funding source...

I’m losing $200 by depositing $100 into this app. I’ve contacted support 5+ times now and they tell me the same copy and pasted response. With no customer service. 100% wouldn’t recommend to anyone who plans on using for smaller amounts",1,"{'id': 13860917, 'body': 'Hello, we are so sorry for this error, could you please share with us your Barter email address via email to hi@flutterwavego.com to ensure we look into this and resolve immediately.', 'modified': '2020-03-04T23:15:16Z'}",flutterwave,125,,,
137,False,Irritated,2019-06-10 14:12:27,blfc89,I don’t like this app. I’m having trouble logging back in every time I try and verify it’s says my document doesn’t match the country I selected. I have a Michigan Drivers license so I selected United States how is that not a match. This is horrible and I’m beyond frustrated,1,,flutterwave,126,,,
138,False,Security feature,2021-07-22 08:51:13,Bitcoinking1,"Please, add a login security features to your app, thanks 
I love barter",4,"{'id': 24400742, 'body': 'Hi, thank you very much for your feedback.', 'modified': '2021-08-09T12:46:54Z'}",flutterwave,127,,,
139,False,Transfer from card to card,2019-04-19 05:24:16,Easylyfe,One should be able to transfer money from an existing card to another card without first deleting the card .,1,"{'id': 8474907, 'body': 'Hi Easylyfe! we appreciate your feedback, currently this feature is not available,for  further assistance or inquires, kindly share with us your contact information or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.', 'modified': '2019-05-02T09:55:33Z'}",flutterwave,128,,,
140,False,Nice app but.....,2019-03-19 12:14:48,B07ade,How can I withdraw my money back to my Account?make that possible pls,5,"{'id': 8475466, 'body': ""Hello B07ade, thank you for the amazing feedback,  we would also like to assist you further regarding this difficulty you've encountered, in order for us to do this kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you."", 'modified': '2019-05-02T10:34:26Z'}",flutterwave,129,,,
141,False,Compliant,2021-02-28 09:09:18,Eboy.jamz,If I want to send money after typing the amount if I now want to choose the bank it will be hanging and my money is inside please do something,2,"{'id': 21396048, 'body': 'Hi, please email us a screenshot of the error you are facing along with your mobile number at hi@flutterwavego.com so we can look into this for you. We apologize for any inconvenience.', 'modified': '2021-03-02T11:53:08Z'}",flutterwave,130,,,
142,False,Terrible service and people,2020-09-16 11:00:06,Kofogt,Never met such terrible customer service before and such a horrible service. If someone can recommend an alternative to this horrible app I would appreciate it.,1,"{'id': 17937210, 'body': 'Hello, we are very sorry to hear that you are not satisfied with the service. Please write to hi@flutterwavego.com and we will be happy to assist further.\n', 'modified': '2020-09-17T15:13:03Z'}",flutterwave,131,,,
143,False,Breathe of fresh air!,2019-02-16 10:08:47,Sheriff Erukunuakpor,"To me trustworthiness is all that matters for a payment gateway...And you guys already have that in the bag.
#salute!",5,"{'id': 8475549, 'body': 'Hello Sheriff, thank you for the amazing feedback! The aim of GetBarter is to provide our customers with a secure gateway to process their transactions and we are so glad to have given you this experience. Please feel free to send a mail to hi@flutterwavego.com, if you have any inquiries. Thank you', 'modified': '2019-05-02T10:41:49Z'}",flutterwave,132,,,
144,True,"Love, Love it!",2019-12-01 14:40:07,Oonaani,Haven’t seen an app that sends Money faster than this app👍🏾,5,"{'id': 8475433, 'body': 'Hi Oonaani, thank you so much for the great feedback! our aim at Getbarter is to provide our customers with quality experience and ease in processing their transactions as fast as possible as well as providing the quality value everyone deserves. Feel free to explore the application for the other amazing services we offer!.', 'modified': '2019-05-02T10:31:56Z'}",flutterwave,133,,,
145,False,Account upgrade,2020-03-21 10:52:18,Olumi.de,"I’ve been trying to upgrade my membership to premium, but it’s not going through. Help please!",2,"{'id': 14160113, 'body': 'Hello, We are so sorry for any confusion this service has been discontinued and we only offer a unified Barter experience for all our users now. However, this unified Barter has all the features the premium service offered. If you have any further enquiry please send us a mail via hi@flutterwavego.com. ', 'modified': '2020-03-21T19:08:57Z'}",flutterwave,134,,,
146,False,Great app!,2019-09-07 20:43:48,Doubra I.,Works for my Apple Music and Netflix payments! Fantastic.,5,,flutterwave,135,,,
147,False,Poor,2020-06-18 09:01:01,A S H E S 👑,For the past months you guyz have not fixed the funding of card with mobile money i am really disappointed ...,1,,flutterwave,136,,,
148,False,Amazing product,2019-02-01 16:37:27,Tohlouwahnee,Absolutely delicious,5,,flutterwave,137,,,
149,False,Terrible app,2018-12-04 03:53:51,wukari,Just installed the app and can’t even verify my identity using my passport and driver’s license. Messaged support to flag the developers but never heard back. Took my business elsewhere (and I'm pleased.) Def wouldn't recommend this app.,1,"{'id': 8479824, 'body': 'Hi Wukari, We appreciate your feedback and we would like to interact with you and investigate this issue further, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.', 'modified': '2019-05-02T14:25:52Z'}",flutterwave,138,,,
150,False,Worst app (shouldn’t have partner with wema),2020-11-30 14:14:51,Fasan mirazy,"Well this all is worst my company need it to promote ok google and it screw me up as a developer,I send money and it doesn’t reflect and then I realize they partner with wema a scam company good luck sorry bad luck",1,"{'id': 19643175, 'body': 'Hello, we are deeply sorry for the experience. Please send us your concern at hi@flutterwavego.com. This will be handled with utmost priority.\n', 'modified': '2020-12-09T10:12:58Z'}",flutterwave,139,,,
151,False,Best App,2019-02-06 22:04:25,HenryXT,Sending Money to WhatsApp is amazing,5,"{'id': 8475602, 'body': 'Hi HenryXT, thank you for the amazing feedback! The aim of GetBarter is to make transactions easily accessible across various platforms and provide excellent experience. Feel free to contact us hi@flutterwavego.com, if you have any inquiries. We are always ready to help.', 'modified': '2019-05-02T10:45:51Z'}",flutterwave,140,,,
152,False,App doesn’t work well,2021-05-07 21:00:48,Seventech,It keeps telling me to upgrade to the latest version while I’m on the latest  version,1,"{'id': 22852348, 'body': 'Hello, we are so sorry to hear this, could you please confirm if you are still experiencing this? if yes, please send us an email via hi@flutterwavego.com to enable us to review. Thank you.\n', 'modified': '2021-05-17T12:46:04Z'}",flutterwave,141,,,
153,False,Daily Updates killing UX,2021-04-09 17:23:43,Tunerobrainz,Anytime I want to use this app I’m stuck with a screen asking me to update the app .. every single time ... I feel it’s bad luck or something to delay me,1,"{'id': 22852310, 'body': 'Hello, we are so sorry to hear this, could you please confirm if you are still experiencing this? if yes, please send us an email via hi@flutterwavego.com to enable us to review. Thank you.', 'modified': '2021-05-17T12:44:36Z'}",flutterwave,142,,,
154,False,Change country,2020-06-20 08:27:10,E Jerry,"How do I change my country?, I’m not a Ghanaian I just wanted to use my ghana phone number for verification",2,"{'id': 16113459, 'body': 'Hi Jerry, can you please send us your account details to hi@flutterwavego.com so that we can help you. Thank you for using our app.\n\n', 'modified': '2020-06-20T15:09:36Z'}",flutterwave,143,,,
155,False,Scam,2020-04-09 02:18:02,Nikkihyche271,This app is a scam. I started getting emails that someone had logged into my account from Israel and had over $600 added to my account,1,"{'id': 14559569, 'body': ""Hi,\n\n\u200bThank you for reaching out to us. Please be informed that we are an ISO (International Organization for Standardization) certified financial company with ISO 27001\n& ISO 23001 and we take the security and safety of our customers' accounts very seriously. However, disclosing your login credentials to a third party exposes your account to unauthorized access. We recommend that you please change your login password and transaction PIN to secure your account. Please feel free to reach out to us via our email address hi@flutterwavego.com for further engagement. \n\nThank you."", 'modified': '2020-04-09T07:47:31Z'}",flutterwave,144,,,
156,False,Issue driven development,2020-08-12 18:31:31,morrelinko,This whole barter service should be flagged as a beta product  ...  ridiculed by issues / errors,1,"{'id': 17295108, 'body': 'We regret to note this. Please contact us at hi@flutterwavego.com with your contact details so that we can address your concern.\n\n', 'modified': '2020-08-15T08:58:23Z'}",flutterwave,145,,,
157,False,Funding Account,2020-11-13 20:40:41,rbn993,"This app is very useless on iOS, ever since I moved to iOS I’ve had problems with funding my card. Fix it.",1,"{'id': 19114168, 'body': 'Helli, we apologize for this. Please send us your concern at hi@flutterwavego.com along with the screenshot of the error you receive. This will be handled with utmost priority.\n', 'modified': '2020-11-15T12:54:15Z'}",flutterwave,146,,,
158,False,Assistances,2019-06-09 00:18:43,anaefuna,How can I verify with my passport or visa,5,,flutterwave,147,,,
159,False,Complain,2020-06-09 06:53:50,young23114,This app is making me mad I have some money in its it cant send out since then what’s happening,1,"{'id': 15975736, 'body': 'Hi, We would like to chat with you with regards to your experience with us. Can you provide us with your customer ID at hi@flutterwavego.com so that we can reach out?', 'modified': '2020-06-15T01:25:19Z'}",flutterwave,148,,,
160,False,Bad app,2021-03-25 09:18:20,ffffictorr,It’s doesn’t update balance.  It keeps taking long time to load even on iPhone 11,1,"{'id': 21888071, 'body': 'Hi, can you please send us your account details along with the screenshot of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.\n', 'modified': '2021-03-26T15:28:03Z'}",flutterwave,149,,,
161,False,Add UBA To List of Banks.,2019-11-16 01:35:36,Sylvester Mark,"Please add UBA to list of banks in Barter as not everyone uses FirstBank and GTBANK.
Thank you.",5,"{'id': 11880994, 'body': 'Hi Sylvester, thank you for reaching out to us. Please be informed that we have other options to fund your Barter account. We recommend that you use the Bank Transfer option. There is a personalized Wema Bank account number created for you by default which you can save as a beneficiary to enable you to transfer funds from your bank account using either USSD or internet banking/mobile banking platforms. I hope this helps.', 'modified': '2019-11-16T17:41:44Z'}",flutterwave,150,,,
162,False,UX🤕,2018-11-26 12:28:14,Debb-1298,How do you fund the cards from the app? Can’t see the wallet. It’s all just very confusing. Why can’t I have 3 cards. I need different currencies.,1,"{'id': 8475754, 'body': 'Hi Deb, we appreciate your feedback and we would like to interact with you and resolve any issues you may be having, kindly send a mail to hi@flutterwavego.com and a customer success representative will get in touch with you.', 'modified': '2019-05-02T10:55:24Z'}",flutterwave,151,,,
163,False,Life saver!,2021-03-29 07:02:30,sir whales,Life is easy with Barter,5,"{'id': 22852215, 'body': 'Thank you so much for the kind review, you rock.', 'modified': '2021-05-17T12:40:44Z'}",flutterwave,152,,,
164,False,How I can contact support,2021-08-28 20:49:19,Mahdicvbn199602123456789,This problem I can’t contact support for active my account,1,"{'id': 24841595, 'body': ""Hi, we'd love to help you. Please write to hi@flutterwavego.com and our team will help resolve your issue quickly.\n\n"", 'modified': '2021-09-01T07:02:23Z'}",flutterwave,153,,,
165,False,Nothing works !,2021-02-17 07:16:26,peezyano,Nothing seems to work in the app . So frustrating.,1,"{'id': 21163323, 'body': ""We highly regret the inconvenience. However, we could not understand the exact problem. Please shoot us a message at hi@flutterwavego.com with relevant details. We'll be more than happy to assist you. Thanks.\n"", 'modified': '2021-02-19T10:44:58Z'}",flutterwave,154,,,
166,False,Withdrawal,2020-11-05 14:10:42,kid uno,"Why is it always so easy to find my barter and so darn hard to withdraw the money 
Now I’m just stuck",1,"{'id': 18969908, 'body': 'Hi, we apologize for this. Please send us your concern at hi@flutterwavego.com along with the screenshot of the error you receive. This will be handled with utmost priority.\n', 'modified': '2020-11-08T22:33:00Z'}",flutterwave,155,,,
167,False,Please,2021-08-24 17:24:35,tobiben1122,"Please ooo
I just transferred 1 million Naira to my account but I can withdraw or do anything with it ooo
It’s tell me that I should contact the admin",1,"{'id': 24730019, 'body': 'Sorry for the trouble you are experiencing with your account. For further assistance, please email us at hi@flutterwavego.com.\n\n', 'modified': '2021-08-26T08:38:51Z'}",flutterwave,156,,,
168,False,Excellent!,2019-04-30 12:07:46,BabaDemi,Love the app.,5,"{'id': 8465558, 'body': 'Hi BabaDemi,  thank you for a wonderful review! We are so happy you’ve received  quality experience while using our application! \n\nWe always aim to provide customers with excellent service! \n\nFeel free to contact us hi@flutterwavego.com if you have any inquiry. Thank you.', 'modified': '2019-05-01T19:54:20Z'}",flutterwave,157,,,
169,False,Can’t even login,2019-03-15 13:50:01,kobysTod,I can’t login or create new account. Fix your app barter,1,"{'id': 8475327, 'body': 'Hello KobysTod, your feedback is very much appreciated and we would love to investigate this issue further, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you', 'modified': '2019-05-02T10:24:26Z'}",flutterwave,158,,,
170,False,Scam app,2020-04-06 13:31:25,Rhyme keyed,"The keep taking out $1 for unsuccessful transactions....

Dollar rate is high 

Don’t download",1,"{'id': 14548286, 'body': 'Hello, so sorry for any inconvenience. However the charge of USD1 for unsuccessful transactions is not charged by us, it is however charged by the site you intend to use this card on. \n\nPreviously Barter incurred this fee however now it will be incurred by the customer.  \n\nThis article below should help explain better https://flutterwave.com/ng/blog/barter-by-flutterwave/a-uniform-premium-experience-for-everyone\n\nThe dollar rate displayed is a reflection of the rates available to us on the global parallel market and this constantly changes.\n\nPlease feel free to reach out to us via hi@flutterwavego.com and we will clarify further.', 'modified': '2020-04-08T18:28:47Z'}",flutterwave,159,,,
171,False,Don’t do it,2021-04-09 08:07:58,hayusuf,I apologize but still it’s a very useless app.. the con artistry is top notched,1,"{'id': 22852281, 'body': 'Hello, this does not seem right and we will be happy to look into the issue you have encountered, using our App, do you mind sending us a message via (hi@flutterwavego.com) Thank you so much.', 'modified': '2021-05-17T12:43:26Z'}",flutterwave,160,,,
172,False,SOME OPTIONS ARE NOT RESPONDING,2020-12-10 15:17:31,Hovaline22,great app but need urgent attention‼️‼️‼️‼️‼️ some options are not responding rather crashing the app,1,"{'id': 19715301, 'body': 'Hi, can you please send us your account details along with the screen recording of the problem to hi@flutterwavego.com so that we can help you. Thank you for using our app.\n', 'modified': '2020-12-12T19:35:11Z'}",flutterwave,161,,,
173,False,App,2019-06-10 11:48:36,KristiLauren,I can’t get the app to work on my iPod at all please help,1,,flutterwave,162,,,
174,False,I can't get transaction log instant,2020-07-21 08:58:39,thienlonghue,Bab support,1,"{'id': 16799995, 'body': 'Hi, We would like to chat with you with regard to your experience with us. Can you provide us your emails at hi@flutterwavego.com so that we can reach out and further advise? We look forward to your response. Regards,', 'modified': '2020-07-22T08:05:49Z'}",flutterwave,163,,,
175,False,Horrible,2019-06-12 18:58:57,That_Topflight,Won’t verify my identity,1,,flutterwave,164,,,
176,False,Dumb,2019-06-12 13:04:47,Neiceeee,Won’t Let me Verify,1,,flutterwave,165,,,
177,False,WHYYYYYY,2021-08-20 21:05:16,jdhdjdjsjehe,I CANT EVEN SIGN UP BECAUSE IT DOESN'T ACCEPT USA PHONE NUMBERS,1,"{'id': 24648630, 'body': 'We apologize for the difficulties you experienced while registering with us. Please send us an email at hi@flutterwavego.com, we will be happy to resolve your issue quickly.', 'modified': '2021-08-22T22:36:52Z'}",flutterwave,166,,,
178,False,Not easy to set-up,2019-03-25 13:29:34,Haryeecha,It was very difficult to set up as confirmation code message didn’t come through immediately.,3,"{'id': 8474953, 'body': 'Hello Haryeecha, we appreciate your feedback regarding this difficulty you encountered while using our application, we would love to interact with you further , in order for us to do this kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com.', 'modified': '2019-05-02T09:58:41Z'}",flutterwave,167,,,
179,False,Not able to fund my account.,2021-09-28 09:05:03,danisark,"I don’t know why people praise this app on YouTube but after a day I haven’t still been able to find my account using both the momo and the credit card payment method. It doesn’t work. 
And I would like to know if I could use the virtual card of barter for validating Etsy account",1,"{'id': 25405869, 'body': 'Hi, we apologise for the inconvenience this experience may have caused you. Please contact us at hi@flutterwavego.com so that we can resolve your issue.', 'modified': '2021-09-30T01:03:49Z'}",flutterwave,168,,,
180,False,Spotify payment,2020-08-20 22:05:50,D*v*D,Which of your cards work with Spotify as my old card that begins with 5 doesn't allow me make payment,2,"{'id': 17431834, 'body': ""Hi, we're sorry to hear that and we would love to take a look at the issue. Please reach out to our customer support team at hi@flutterwavego.com.\n\n"", 'modified': '2020-08-22T11:59:54Z'}",flutterwave,169,,,
181,False,Put a ‘Back’ button!,2020-08-20 20:54:34,Trobulsome,"Please work on your UI. Unlike android phones, there’s no back button or icon to go back to previous pages. Imagine having to quit the app and log in again because you want to see the homepage.",1,"{'id': 17431828, 'body': ""Hi, we'd love to help you. Please write to hi@flutterwavego.com and our team will help resolve your issue quickly.\n\n"", 'modified': '2020-08-22T11:59:32Z'}",flutterwave,170,,,
182,False,Doesn’t work,2019-06-08 10:51:34,karencovt,"So I signed up, or so I thought. It says to get a OTP code that’s supposed to be sent to my phone. It never gives a code. Can’t even get a ‘one call,’ it just starts a minute countdown again.  I can’t even go back to see if I inadvertently hit a wrong digit when entering my phone number. Not impressed.",1,,flutterwave,171,,,
183,False,Otp issues,2018-12-03 11:45:26,king000000000000007,After your update I haven’t been able to login. Your system isn’t sending the OTP code to my phone number.. can this be resolved soon please,5,"{'id': 8475817, 'body': 'Hi King, thank you your great rating. We appreciate your feedback and we would like to interact with you and investigate this issue further, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.', 'modified': '2019-05-02T10:59:51Z'}",flutterwave,172,,,
184,False,Unreliable.,2018-12-02 06:57:44,ais.hes,Simply unreliable.,5,"{'id': 8475778, 'body': 'Hi Ais.hes, we appreciate your feedback and we would like to interact with you to resolve any issue you may be having, kindly share with us your contact information to enable us speak with you or send a mail to hi@flutterwavego.com and a customer success representative would get in touch with you.', 'modified': '2019-05-02T10:57:07Z'}",flutterwave,173,,,
